Permit Type Desc,Issued Date,Original Address 1,Original City,Original State,Original Zip,Latitude,Longitude,Location
Building Permit,8/16/2021,2405 SANTA ROSA ST,AUSTIN,TX,78702,30.25751077,-97.7161064,"(30.25751077, -97.7161064)"
Building Permit,8/16/2021,2807 BONNIE RD,AUSTIN,TX,78703,30.29222033,-97.77330309,"(30.29222033, -97.77330309)"
Building Permit,8/16/2021,2807 BONNIE RD,AUSTIN,TX,78703,30.29222033,-97.77330309,"(30.29222033, -97.77330309)"
Building Permit,8/16/2021,13700 BAVARIAN FOREST DR,AUSTIN,TX,78660,30.40985918,-97.64258761,"(30.40985918, -97.64258761)"
Building Permit,8/16/2021,13721 BAVARIAN FOREST DR,AUSTIN,TX,78660,30.41032719,-97.64195258,"(30.41032719, -97.64195258)"
Building Permit,8/16/2021,13817 BAVARIAN FOREST DR,AUSTIN,TX,78660,30.41090765,-97.6415651,"(30.41090765, -97.6415651)"
Building Permit,8/16/2021,13708 BAVARIAN FOREST DR,AUSTIN,TX,78660,30.41013388,-97.64244031,"(30.41013388, -97.64244031)"
Building Permit,8/16/2021,3113 CHENNAULT ST,AUSTIN,TX,78723,30.29228725,-97.692024,"(30.29228725, -97.692024)"
Building Permit,8/16/2021,7809 DONCASTER DR,AUSTIN,TX,78745,30.19723613,-97.81927873,"(30.19723613, -97.81927873)"
Building Permit,8/16/2021,3305 BOWMAN AVE,AUSTIN,TX,78703,30.30053488,-97.77400805,"(30.30053488, -97.77400805)"
Building Permit,8/16/2021,2901 S CAPITAL OF TEXAS HWY NB UNIT H07B,AUSTIN,TX,78746,30.25788603,-97.80700704,"(30.25788603, -97.80700704)"
Building Permit,8/16/2021,5300 AGATHA CIR,AUSTIN,TX,78724,30.28225042,-97.64778952,"(30.28225042, -97.64778952)"
Building Permit,8/16/2021,5432 AGATHA CIR,AUSTIN,TX,78724,30.28552946,-97.64768561,"(30.28552946, -97.64768561)"
Building Permit,8/16/2021,5440 AGATHA CIR,AUSTIN,TX,78724,30.28565818,-97.6473968,"(30.28565818, -97.6473968)"
Building Permit,8/16/2021,2005 WILLOW CREEK DR BLDG 5,AUSTIN,TX,78741,30.23205261,-97.72860737,"(30.23205261, -97.72860737)"
Building Permit,8/16/2021,1807 INTERVAIL DR,AUSTIN,TX,78746,30.26246852,-97.79923252,"(30.26246852, -97.79923252)"
Building Permit,8/16/2021,2605 SOL WILSON AVE,AUSTIN,TX,78702,30.27493307,-97.70516443,"(30.27493307, -97.70516443)"
Building Permit,8/16/2021,1805 BELFORD DR,AUSTIN,TX,78757,30.35464151,-97.72443114,"(30.35464151, -97.72443114)"
Building Permit,8/16/2021,1805 BELFORD DR,AUSTIN,TX,78757,30.35464151,-97.72443114,"(30.35464151, -97.72443114)"
Building Permit,8/16/2021,403 ZAMORA XING,AUSTIN,TX,78652,30.12962172,-97.80843182,"(30.12962172, -97.80843182)"
Building Permit,8/16/2021,617 COLORADO ST,AUSTIN,TX,78701,30.26909632,-97.74363766,"(30.26909632, -97.74363766)"
Building Permit,8/16/2021,617 COLORADO ST,AUSTIN,TX,78701,30.26909632,-97.74363766,"(30.26909632, -97.74363766)"
Building Permit,8/16/2021,617 COLORADO ST,AUSTIN,TX,78701,30.26909632,-97.74363766,"(30.26909632, -97.74363766)"
Building Permit,8/16/2021,4406 S CONGRESS AVE,AUSTIN,TX,78745,30.21716024,-97.76788203,"(30.21716024, -97.76788203)"
Building Permit,8/16/2021,1301 SINGLETON AVE,AUSTIN,TX,78702,30.27586054,-97.71405935,"(30.27586054, -97.71405935)"
Building Permit,8/16/2021,1301 SINGLETON AVE,AUSTIN,TX,78702,30.27586054,-97.71405935,"(30.27586054, -97.71405935)"
Building Permit,8/16/2021,1301 SINGLETON AVE,AUSTIN,TX,78702,30.27586054,-97.71405935,"(30.27586054, -97.71405935)"
Building Permit,8/16/2021,4410 MAYBELLE AVE,AUSTIN,TX,78756,30.31429944,-97.74125161,"(30.31429944, -97.74125161)"
Building Permit,8/16/2021,16812 SONOMA BREEZE DR,AUSTIN,TX,78653,30.29068912,-97.55187166,"(30.29068912, -97.55187166)"
Building Permit,8/16/2021,16814 SONOMA BREEZE DR,AUSTIN,TX,78653,30.29064301,-97.55177474,"(30.29064301, -97.55177474)"
Building Permit,8/16/2021,16809 RADIANT DR,AUSTIN,TX,78653,30.2907551,-97.55237686,"(30.2907551, -97.55237686)"
Building Permit,8/16/2021,16811 RADIANT DR,AUSTIN,TX,78653,30.29072005,-97.55228279,"(30.29072005, -97.55228279)"
Building Permit,8/16/2021,12111 MARIO DR,AUSTIN,TX,78617,30.17748665,-97.62824732,"(30.17748665, -97.62824732)"
Building Permit,8/16/2021,6718 SHANNON DR,AUSTIN,TX,78724,30.29966343,-97.64268682,"(30.29966343, -97.64268682)"
Building Permit,8/16/2021,6141 JUMANO LN,AUSTIN,TX,78749,30.22752126,-97.86532906,"(30.22752126, -97.86532906)"
Building Permit,8/16/2021,220 S CONGRESS AVE UNIT 100,AUSTIN,TX,78704,30.25952698,-97.74631486,"(30.25952698, -97.74631486)"
Building Permit,8/16/2021,10503 TIMBERCREST LN,AUSTIN,TX,78750,30.45207792,-97.8046649,"(30.45207792, -97.8046649)"
Building Permit,8/17/2021,2724 E 12TH ST,AUSTIN,TX,78702,30.27560856,-97.71101782,"(30.27560856, -97.71101782)"
Building Permit,8/17/2021,2724 E 12TH ST,AUSTIN,TX,78702,30.27560856,-97.71101782,"(30.27560856, -97.71101782)"
Building Permit,8/17/2021,6448 RUXTON LN,AUSTIN,TX,78749,30.20795046,-97.88553397,"(30.20795046, -97.88553397)"
Building Permit,8/17/2021,11110 TERRACE BLUFF DR,AUSTIN,TX,78754,30.3692569,-97.66427439,"(30.3692569, -97.66427439)"
Building Permit,8/17/2021,5809 AVENUE G,AUSTIN,TX,78752,30.32369792,-97.71744653,"(30.32369792, -97.71744653)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,1810 W 36TH ST,AUSTIN,TX,78731,30.30944076,-97.75317089,"(30.30944076, -97.75317089)"
Building Permit,8/17/2021,3405 WOODROW ST,AUSTIN,TX,78705,30.29511575,-97.72863277,"(30.29511575, -97.72863277)"
Building Permit,8/17/2021,6914 BRYN MAWR DR,AUSTIN,TX,78723,30.31563689,-97.66805589,"(30.31563689, -97.66805589)"
Building Permit,8/17/2021,7500 HARMONY SHOALS BND,AUSTIN,TX,78744,30.15760183,-97.72296736,"(30.15760183, -97.72296736)"
Building Permit,8/17/2021,509 MULBERRY DR,AUSTIN,TX,78745,30.19276963,-97.78892524,"(30.19276963, -97.78892524)"
Building Permit,8/17/2021,1808 QUIVIRA RD,AUSTIN,TX,78745,30.19092105,-97.8108665,"(30.19092105, -97.8108665)"
Building Permit,8/17/2021,7455 PUSCH RIDGE LOOP,AUSTIN,TX,78749,30.2139749,-97.84536094,"(30.2139749, -97.84536094)"
Building Permit,8/17/2021,2110 1/2 WHITE HORSE TRL,AUSTIN,TX,78757,30.33969916,-97.74044865,"(30.33969916, -97.74044865)"
Building Permit,8/17/2021,8666 SPICEWOOD SPRINGS RD,AUSTIN,TX,78759,30.43378061,-97.77016815,"(30.43378061, -97.77016815)"
Building Permit,8/17/2021,4603 GREYSTONE DR,AUSTIN,TX,78731,30.3676412,-97.77185615,"(30.3676412, -97.77185615)"
Building Permit,8/17/2021,9107 LA SIESTA BND,AUSTIN,TX,78749,30.20977293,-97.88117182,"(30.20977293, -97.88117182)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,3529 FITZROY AVE,AUSTIN,TX,78748,30.17070194,-97.84874132,"(30.17070194, -97.84874132)"
Building Permit,8/17/2021,1600 E RIVERSIDE DR,AUSTIN,TX,78741,30.24592537,-97.73104617,"(30.24592537, -97.73104617)"
Building Permit,8/17/2021,10705 METRIC BLVD UNIT 103,AUSTIN,TX,78758,30.38669498,-97.71097882,"(30.38669498, -97.71097882)"
Building Permit,8/17/2021,8310 N CAPITAL OF TEXAS HWY SB BLDG 1 UNIT 360,AUSTIN,TX,78759,30.38578181,-97.76852229,"(30.38578181, -97.76852229)"
Building Permit,8/17/2021,2312 LAVENDALE CT,AUSTIN,TX,78748,30.15966699,-97.83978348,"(30.15966699, -97.83978348)"
Building Permit,8/17/2021,1805 BELFORD DR,AUSTIN,TX,78757,30.35464151,-97.72443114,"(30.35464151, -97.72443114)"
Building Permit,8/17/2021,3410 DALTON ST BLDG 1,AUSTIN,TX,78745,30.20288826,-97.83559656,"(30.20288826, -97.83559656)"
Building Permit,8/17/2021,3410 DALTON ST BLDG 2,AUSTIN,TX,78745,30.20288826,-97.83559656,"(30.20288826, -97.83559656)"
Building Permit,8/17/2021,3418 N LAMAR BLVD,AUSTIN,TX,78705,30.30333954,-97.74466495,"(30.30333954, -97.74466495)"
Building Permit,8/17/2021,12301 FARNISH CV,AUSTIN,TX,78753,30.39042078,-97.6562012,"(30.39042078, -97.6562012)"
Building Permit,8/17/2021,1704 THOUSAND OAKS CIR,AUSTIN,TX,78746,30.26604596,-97.80615983,"(30.26604596, -97.80615983)"
Building Permit,8/17/2021,827 CAMINO VAQUERO PKWY,AUSTIN,TX,78652,30.12345765,-97.80463495,"(30.12345765, -97.80463495)"
Building Permit,8/17/2021,4100 SMITH SCHOOL RD,AUSTIN,TX,78744,30.19899507,-97.71250526,"(30.19899507, -97.71250526)"
Building Permit,8/17/2021,2000 BARTON PKWY,AUSTIN,TX,78704,30.25555024,-97.78088082,"(30.25555024, -97.78088082)"
Building Permit,8/17/2021,2901 VIA FORTUNA BLDG 6 UNIT 185,AUSTIN,TX,78746,30.25104429,-97.80037183,"(30.25104429, -97.80037183)"
Building Permit,8/17/2021,505 BARTON SPRINGS RD UNIT 900,AUSTIN,TX,78704,30.25750586,-97.74919503,"(30.25750586, -97.74919503)"
Building Permit,8/17/2021,1402 FOXTAIL CV,AUSTIN,TX,78704,30.26166364,-97.77878337,"(30.26166364, -97.77878337)"
Building Permit,8/17/2021,1402 FOXTAIL CV,AUSTIN,TX,78704,30.26166364,-97.77878337,"(30.26166364, -97.77878337)"
Building Permit,8/17/2021,1402 FOXTAIL CV,AUSTIN,TX,78704,30.26166364,-97.77878337,"(30.26166364, -97.77878337)"
Building Permit,8/17/2021,1002 1/2 SPRINGDALE RD,AUSTIN,TX,78721,30.26597112,-97.6954657,"(30.26597112, -97.6954657)"
Building Permit,8/17/2021,5903 1/2 SOUTHWEST PKWY,AUSTIN,TX,78735,30.24583793,-97.85109086,"(30.24583793, -97.85109086)"
Building Permit,8/17/2021,8800 1/2 HAZELHURST DR,AUSTIN,TX,78729,30.46078322,-97.76960538,"(30.46078322, -97.76960538)"
Building Permit,8/17/2021,6810 SUENA DR,AUSTIN,TX,78741,30.23099491,-97.69253469,"(30.23099491, -97.69253469)"
Building Permit,8/17/2021,9602 MOUNTAIN QUAIL RD,AUSTIN,TX,78758,30.37243229,-97.70899719,"(30.37243229, -97.70899719)"
Building Permit,8/17/2021,9625 DAWN PEARL DR,AUSTIN,TX,78748,30.17040008,-97.81639693,"(30.17040008, -97.81639693)"
Building Permit,8/17/2021,9801 WESTMINSTER GLEN AVE,AUSTIN,TX,78730,30.36534347,-97.84684797,"(30.36534347, -97.84684797)"
Building Permit,8/17/2021,11413 CEZANNE CT,AUSTIN,TX,78726,30.44993636,-97.81983786,"(30.44993636, -97.81983786)"
Building Permit,8/17/2021,4006 DILIGENCE DR,AUSTIN,TX,78731,30.31355242,-97.75302925,"(30.31355242, -97.75302925)"
Building Permit,8/17/2021,313 FLOURNOY DR,AUSTIN,TX,78745,30.20240332,-97.77977725,"(30.20240332, -97.77977725)"
Building Permit,8/17/2021,900 E PARMER LN,AUSTIN,TX,78753,30.40299217,-97.65484943,"(30.40299217, -97.65484943)"
Building Permit,8/17/2021,608 HAMMACK DR,AUSTIN,TX,78752,30.33022587,-97.7206145,"(30.33022587, -97.7206145)"
Building Permit,8/17/2021,608 HAMMACK DR,AUSTIN,TX,78752,30.33022587,-97.7206145,"(30.33022587, -97.7206145)"
Building Permit,8/17/2021,7601 S CONGRESS AVE BLDG 1 UNIT 150,AUSTIN,TX,78745,30.18241925,-97.78196419,"(30.18241925, -97.78196419)"
Building Permit,8/17/2021,7601 S CONGRESS AVE BLDG 4 UNIT 410,AUSTIN,TX,78745,30.18241925,-97.78196419,"(30.18241925, -97.78196419)"
Building Permit,8/17/2021,7601 S CONGRESS AVE BLDG 4 UNIT 420,AUSTIN,TX,78745,30.18241925,-97.78196419,"(30.18241925, -97.78196419)"
Building Permit,8/17/2021,7601 S CONGRESS AVE BLDG 4 UNIT 430,AUSTIN,TX,78745,30.18241925,-97.78196419,"(30.18241925, -97.78196419)"
Building Permit,8/17/2021,7601 S CONGRESS AVE BLDG 4 UNIT 480,AUSTIN,TX,78745,30.18241925,-97.78196419,"(30.18241925, -97.78196419)"
Building Permit,8/17/2021,3200 PALM WAY UNIT 122,AUSTIN,TX,78758,30.40307738,-97.72277137,"(30.40307738, -97.72277137)"
Building Permit,8/17/2021,1301 PARKER LN,AUSTIN,TX,78741,30.24208248,-97.72993018,"(30.24208248, -97.72993018)"
Building Permit,8/17/2021,1301 PARKER LN,AUSTIN,TX,78741,30.24208248,-97.72993018,"(30.24208248, -97.72993018)"
Building Permit,8/17/2021,1301 PARKER LN,AUSTIN,TX,78741,30.24208248,-97.72993018,"(30.24208248, -97.72993018)"
Building Permit,8/17/2021,1301 PARKER LN,AUSTIN,TX,78741,30.24208248,-97.72993018,"(30.24208248, -97.72993018)"
Building Permit,8/18/2021,5101 AVENUE G,AUSTIN,TX,78751,30.31515366,-97.72141252,"(30.31515366, -97.72141252)"
Building Permit,8/18/2021,13000 HARRIS RIDGE BLVD,AUSTIN,TX,78753,30.40477342,-97.65519658,"(30.40477342, -97.65519658)"
Building Permit,8/18/2021,13000 HARRIS RIDGE BLVD,AUSTIN,TX,78753,30.40477342,-97.65519658,"(30.40477342, -97.65519658)"
Building Permit,8/18/2021,2001 GARDEN ST,AUSTIN,TX,78702,30.25364508,-97.72453051,"(30.25364508, -97.72453051)"
Building Permit,8/18/2021,1311 E CESAR CHAVEZ ST,AUSTIN,TX,78702,30.25915495,-97.73079732,"(30.25915495, -97.73079732)"
Building Permit,8/18/2021,2614 FRIAR TUCK LN,AUSTIN,TX,78704,30.23354449,-97.75217054,"(30.23354449, -97.75217054)"
Building Permit,8/18/2021,4009 AVENUE G,AUSTIN,TX,78751,30.30283443,-97.729369,"(30.30283443, -97.729369)"
Building Permit,8/18/2021,4109 HYRIDGE DR,AUSTIN,TX,78759,30.38116843,-97.75256181,"(30.38116843, -97.75256181)"
Building Permit,8/18/2021,6205 LINDA LN BLDG 2,AUSTIN,TX,78723,30.31509739,-97.68901888,"(30.31509739, -97.68901888)"
Building Permit,8/18/2021,6902 GLEN RIDGE DR,AUSTIN,TX,78731,30.35796329,-97.76679146,"(30.35796329, -97.76679146)"
Building Permit,8/18/2021,1601 CANTERBURY ST,AUSTIN,TX,78702,30.25641539,-97.72943283,"(30.25641539, -97.72943283)"
Building Permit,8/18/2021,4909 WING RD,AUSTIN,TX,78749,30.22779773,-97.84493519,"(30.22779773, -97.84493519)"
Building Permit,8/18/2021,1611 CANTERBURY ST,AUSTIN,TX,78702,30.25609743,-97.72853848,"(30.25609743, -97.72853848)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 1,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 2,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 3,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 4,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 5,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 6,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 7,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 8,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 9,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 10,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 11,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG 13,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG CLUB,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG TC,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG MAIL,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG POOL,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG GAR1,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG GAR2,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG GAR3,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG CP1,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG CP4,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG CP5,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG CP6,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG CP7,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG CP8,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG CP9,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,9911 DESSAU RD BLDG CP10,AUSTIN,TX,78754,30.35712752,-97.67101646,"(30.35712752, -97.67101646)"
Building Permit,8/18/2021,946 E 51ST ST,AUSTIN,TX,78751,30.31068411,-97.71196979,"(30.31068411, -97.71196979)"
Building Permit,8/18/2021,7220 RUNNING ROPE,AUSTIN,TX,78731,30.36148883,-97.76182927,"(30.36148883, -97.76182927)"
Building Permit,8/18/2021,5424 AGATHA CIR,AUSTIN,TX,78724,30.28538733,-97.64799063,"(30.28538733, -97.64799063)"
Building Permit,8/18/2021,8014 1/2 TOMMY NOWOTNY DR,AUSTIN,TX,78749,30.22265166,-97.88372361,"(30.22265166, -97.88372361)"
Building Permit,8/18/2021,4802 PRECIPICE CV,AUSTIN,TX,78731,30.34161386,-97.78478379,"(30.34161386, -97.78478379)"
Building Permit,8/18/2021,2515 SWEET CLOVER DR,AUSTIN,TX,78745,30.1912098,-97.82289908,"(30.1912098, -97.82289908)"
Building Permit,8/18/2021,4325 1/2 JAMES CASEY ST,AUSTIN,TX,78745,30.22293703,-97.77481323,"(30.22293703, -97.77481323)"
Building Permit,8/18/2021,6406 DANVERS CT,AUSTIN,TX,78739,30.1942752,-97.89239291,"(30.1942752, -97.89239291)"
Building Permit,8/18/2021,1616 1/2 E OLTORF ST,AUSTIN,TX,78741,30.23431041,-97.73930304,"(30.23431041, -97.73930304)"
Building Permit,8/18/2021,6929 AIRPORT BLVD UNIT 100,AUSTIN,TX,78752,30.33761491,-97.71758918,"(30.33761491, -97.71758918)"
Building Permit,8/18/2021,620 1/2 W SLAUGHTER LN,AUSTIN,TX,78748,30.17393475,-97.80122494,"(30.17393475, -97.80122494)"
Building Permit,8/18/2021,11221 ROONEY CV,AUSTIN,TX,78739,30.19277889,-97.91266431,"(30.19277889, -97.91266431)"
Building Permit,8/18/2021,2411 RUSTIC OAK LN,AUSTIN,TX,78748,30.187472,-97.82359137,"(30.187472, -97.82359137)"
Building Permit,8/18/2021,7801 NORTHWEST DR BLDG 2,AUSTIN,TX,78757,30.35037167,-97.72153077,"(30.35037167, -97.72153077)"
Building Permit,8/18/2021,1946 S IH 35 SVRD SB,AUSTIN,TX,78704,30.23857354,-97.73917269,"(30.23857354, -97.73917269)"
Building Permit,8/18/2021,5715 MESA DR,AUSTIN,TX,78731,30.34221502,-97.76899885,"(30.34221502, -97.76899885)"
Building Permit,8/18/2021,2211 SANTA ROSA ST,AUSTIN,TX,78702,30.25840946,-97.71863245,"(30.25840946, -97.71863245)"
Building Permit,8/18/2021,1307 JUSTIN LN,AUSTIN,TX,78757,30.33992574,-97.72571695,"(30.33992574, -97.72571695)"
Building Permit,8/18/2021,11605 1/2 SPICEWOOD PKWY,AUSTIN,TX,78750,30.44612674,-97.80497025,"(30.44612674, -97.80497025)"
Building Permit,8/18/2021,1701 BARTONCLIFF DR,AUSTIN,TX,78704,30.2610802,-97.78166293,"(30.2610802, -97.78166293)"
Building Permit,8/18/2021,1701 BARTONCLIFF DR,AUSTIN,TX,78704,30.2610802,-97.78166293,"(30.2610802, -97.78166293)"
Building Permit,8/18/2021,1524 COLLINDALE DR,AUSTIN,TX,78753,30.39694245,-97.6453055,"(30.39694245, -97.6453055)"
Building Permit,8/18/2021,3114 THOUSAND OAKS DR,AUSTIN,TX,78746,30.26544969,-97.80353933,"(30.26544969, -97.80353933)"
Building Permit,8/18/2021,903 PROSPECT AVE,AUSTIN,TX,78702,30.26374659,-97.71762611,"(30.26374659, -97.71762611)"
Building Permit,8/18/2021,9504 INDIGO BRUSH DR,AUSTIN,TX,78726,30.43011167,-97.82543928,"(30.43011167, -97.82543928)"
Building Permit,8/18/2021,10804 TALL OAK TRL,AUSTIN,TX,78750,30.45152063,-97.81156821,"(30.45152063, -97.81156821)"
Building Permit,8/18/2021,7912 JESTER BLVD,AUSTIN,TX,78750,30.38994388,-97.80207496,"(30.38994388, -97.80207496)"
Building Permit,8/18/2021,11400 SANTA CRUZ DR,AUSTIN,TX,78759,30.40794448,-97.73858454,"(30.40794448, -97.73858454)"
Building Permit,8/18/2021,10780 BRAMBLECREST DR,AUSTIN,TX,78726,30.43453259,-97.81664668,"(30.43453259, -97.81664668)"
Building Permit,8/18/2021,2604 LOYOLA LN,AUSTIN,TX,78723,30.31734457,-97.67559181,"(30.31734457, -97.67559181)"
Building Permit,8/18/2021,2807 BONNIE RD,AUSTIN,TX,78703,30.29222033,-97.77330309,"(30.29222033, -97.77330309)"
Building Permit,8/18/2021,2807 BONNIE RD,AUSTIN,TX,78703,30.29222033,-97.77330309,"(30.29222033, -97.77330309)"
Building Permit,8/18/2021,2807 BONNIE RD,AUSTIN,TX,78703,30.29222033,-97.77330309,"(30.29222033, -97.77330309)"
